"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
430,"i271G","At least 3G",,"%",24,"AUT","Austria","84",2007,"","OECD.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","96",2009,"3G coverage","Rundfunk und Telekom Regulierungs-GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","96",2010,"3G coverage","Rundfunk und Telekom Regulierungs-GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","96",2011,"3G coverage","Rundfunk und Telekom Regulierungs-GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","96",2012,"3G coverage","Rundfunk und Telekom Regulierungs-GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","96",2013,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","97",2014,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2015,"","ITU estimate.","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2016,"","RTR GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2017,"","RTR GmbH","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2018,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2019,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2020,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2021,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2022,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",24,"AUT","Austria","98",2023,"","Austrian Regulatory Authority for Broadcasting and Telecommunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","32.2",2009,"","Ministry of Communications and Information Technologies of the Republic of Azerbaijan","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","69.2",2010,"","Ministry of Communications and Information Technologies","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","89.3",2011,"","Ministry of Communications and Information Technologies (MC&IT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","96.5",2012,"","Ministry of Communications and Information Technologies (MC&IT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","96.9",2013,"","Ministry of Communications and High Technologies (MC&HT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","97.1",2014,"","Ministry of Communications and High Technologies (MC&HT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","95.47",2015,"Excluding occupied territories of Azerbaijan","Ministry of Transport, Communications and High Technologies (MTC&HT)","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","95.5",2016,"Excluding occupied territories of Azerbaijan","Ministry of Transport, Communications and High Technologies","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","96.3",2017,"Excluding occupied territories of Azerbaijan","Ministry of Transport, Communications and High Technologies","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","97.1",2018,"Excluding occupied territories of Azerbaijan","Ministry of Transport, Communications and High Technologies","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","97.6",2019,"Excluding occupied territories of Azerbaijan","Ministry of Digital Development and Transport","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","97.6",2020,"","Ministry of Digital Development and Transport","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","99.5",2021,"","Ministry of Digital Development and Transport","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","99.8",2022,"","Ministry of Digital Development and Transport","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",25,"AZE","Azerbaijan","100",2023,"","Ministry of Digital Development and Transport","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",27,"BRA","Brazil","55",2009,"","National Agency of Telecomunications","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",27,"BRA","Brazil","67.05",2010,"","Agência Nacional de Telecomunicaçőes","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",27,"BRA","Brazil","81.63",2011,"","Agência Nacional de Telecomunicaçőes","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",27,"BRA","Brazil","85.98",2012,"","Agência Nacional de Telecomunicaçőes","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
430,"i271G","At least 3G",,"%",27,"BRA","Brazil","88.66",2013,"","Agência Nacional de Telecomunicaçőes","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
